case,h,candidate_basis,status,error_message,candidate_kind,fit_scope,feature_family,feature_scope,active_stage_rows,training_sample_count,basis_row_count,compression_row_count,source_consistency_rows,velocity_stage_rows,active_velocity_rows,history_feature_rows,history_feature_rank,history_feature_condition,history_step_count,history_direction_count,history_delta_norm,history_source_transport_used,history_velocity_transport_used,history_combined_transport_used,uses_final_stage_velocity_feature,target_row_count,stage_unknown_count,basis_rank,augmented_rank,independent_target_rank,basis_condition,target_jacobian_norm,oracle_correction_norm,history_projected_correction_norm,history_correction_residual_norm,history_correction_relative_residual,max_history_row_relative_residual,projection_residual_norm,projection_relative_residual,max_row_relative_residual,min_row_relative_residual,value_residual_norm,value_level_balance_ok,meaningful_nonfinal_energy,target_jacobian_used_for_capacity_fit,target_direction_oracle_used_for_formula,endpoint_boundary_source_removed,target_terminal_boundary_row_used,terminal_row_replacement_used,projection_used,accepted_h_sweep_present,full_tfe_stage_replacement,multi_step_history_capacity_spans_target,blocking_gap,next_repair_target,notes
cylindrical_sharp,0.01,case_local_multi_step_history_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_multi_step_history_capacity_gap_not_full_tfe,,case_local_multi_step_history_capacity_nonfinal_stage_scalar_value_fit,case_local_multi_step_history_capacity_oracle_fit,two_step_source_transport_delta_rows_perp,two-step transported source-row deltas residualized against local source rows,"0,1",1,24,8,16,24,16,32,32,1.7800877985329114e+07,2,32,6.8084107923329293e-02,True,False,False,False,8,132,24,30,6,1.8248580265713583e+04,1.8390370753258983e-01,1.8388557844972300e-01,1.2309314731522988e-01,1.3660886884047177e-01,7.4290148249892596e-01,9.9263178170363653e-01,1.3660886879953257e-01,7.4282824763238620e-01,9.9262200233957243e-01,4.3423273583275881e-12,1.0044055051631692e-18,True,True,True,False,True,True,False,False,False,False,False,The tested two-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit advances the terminal output twice and stacks transported source-row/non-final velocity-row deltas from both future states. It tests a multi-step trajectory-history feature space, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_sharp,0.01,case_local_multi_step_history_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_multi_step_history_capacity_gap_not_full_tfe,,case_local_multi_step_history_capacity_nonfinal_stage_scalar_value_fit,case_local_multi_step_history_capacity_oracle_fit,active_plus_two_step_source_transport_delta_rows_perp,active non-final velocity plus two-step transported source-row deltas,"0,1",1,24,8,16,24,16,48,44,1.0676617458662479e+06,2,48,3.0420985554975888e-01,True,False,False,False,8,132,24,30,6,1.1966043362554125e+04,1.8390370753258983e-01,1.8388557844972300e-01,1.3088674348308765e-01,1.2916100937274091e-01,7.0239879854447318e-01,9.9263177881895792e-01,1.2916100937274091e-01,7.0232955662327856e-01,9.9262199945861129e-01,8.6797983231241722e-15,1.0044055051631692e-18,True,True,True,False,True,True,False,False,False,False,False,The tested two-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit advances the terminal output twice and stacks transported source-row/non-final velocity-row deltas from both future states. It tests a multi-step trajectory-history feature space, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_sharp,0.01,case_local_multi_step_history_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_multi_step_history_capacity_gap_not_full_tfe,,case_local_multi_step_history_capacity_nonfinal_stage_scalar_value_fit,case_local_multi_step_history_capacity_oracle_fit,two_step_velocity_transport_delta_rows_perp,two-step transported non-final velocity-row deltas residualized against local source rows,"0,1",1,24,8,16,24,16,32,24,3.4314768274773023e+05,2,32,1.6903833596011469e-02,False,True,False,False,8,132,24,32,8,6.2908172127475834e+05,1.8390370753258983e-01,1.8388557844972300e-01,1.0546310416045441e-03,1.8388255413484803e-01,9.9998355327861776e-01,9.9999969081975359e-01,1.8388255400868256e-01,9.9988497500028095e-01,9.9999744544297697e-01,9.9960757166144198e-01,1.0044055051631692e-18,True,True,True,False,True,True,False,False,False,False,False,The tested two-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit advances the terminal output twice and stacks transported source-row/non-final velocity-row deltas from both future states. It tests a multi-step trajectory-history feature space, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_sharp,0.01,case_local_multi_step_history_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_multi_step_history_capacity_gap_not_full_tfe,,case_local_multi_step_history_capacity_nonfinal_stage_scalar_value_fit,case_local_multi_step_history_capacity_oracle_fit,active_plus_two_step_velocity_transport_delta_rows_perp,active non-final velocity plus two-step transported velocity-row deltas,"0,1",1,24,8,16,24,16,48,32,4.1174520776059391e+05,2,48,2.9697462863371216e-01,False,True,False,False,8,132,23,31,8,3.2871772727061001e+12,1.8390370753258983e-01,1.8388557844972300e-01,1.0546769022044015e-03,1.8388255387181568e-01,9.9998355184820464e-01,9.9999968802974082e-01,1.8388255387181565e-01,9.9988497425604961e-01,9.9999744521797240e-01,9.9960757166144198e-01,1.0044055051631692e-18,True,True,True,False,True,True,False,False,False,False,False,The tested two-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit advances the terminal output twice and stacks transported source-row/non-final velocity-row deltas from both future states. It tests a multi-step trajectory-history feature space, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_sharp,0.01,case_local_multi_step_history_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_multi_step_history_capacity_gap_not_full_tfe,,case_local_multi_step_history_capacity_nonfinal_stage_scalar_value_fit,case_local_multi_step_history_capacity_oracle_fit,two_step_source_velocity_transport_delta_rows_perp,two-step transported source-row and non-final velocity-row deltas,"0,1",1,24,8,16,24,16,64,45,2.2935147310102966e+07,2,64,7.0151160660086004e-02,True,True,True,False,8,132,24,29,5,1.1009507128365796e+04,1.8390370753258983e-01,1.8388557844972300e-01,1.3094746517674533e-01,1.2909944742552418e-01,7.0206401455686662e-01,9.9263177791184720e-01,1.2909944742529361e-01,7.0199480563716055e-01,9.9262199854950006e-01,2.8345829232266914e-14,1.0044055051631692e-18,True,True,True,False,True,True,False,False,False,False,False,The tested two-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit advances the terminal output twice and stacks transported source-row/non-final velocity-row deltas from both future states. It tests a multi-step trajectory-history feature space, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_sharp,0.01,case_local_multi_step_history_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_multi_step_history_capacity_gap_not_full_tfe,,case_local_multi_step_history_capacity_nonfinal_stage_scalar_value_fit,case_local_multi_step_history_capacity_oracle_fit,active_plus_two_step_source_velocity_transport_delta_rows_perp,active non-final velocity plus two-step source/velocity transport deltas,"0,1",1,24,8,16,24,16,80,53,1.5240196201344386e+07,2,80,3.0467913581971251e-01,True,True,True,False,8,132,24,29,5,1.1016304505386619e+04,1.8390370753258983e-01,1.8388557844972300e-01,1.3094746554610190e-01,1.2909944705087453e-01,7.0206401251946027e-01,9.9263177503120603e-01,1.2909944705087453e-01,7.0199480360120869e-01,9.9262199567089682e-01,9.8490542664757310e-15,1.0044055051631692e-18,True,True,True,False,True,True,False,False,False,False,False,The tested two-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit advances the terminal output twice and stacks transported source-row/non-final velocity-row deltas from both future states. It tests a multi-step trajectory-history feature space, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_sharp,0.01,universal_multi_step_history_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_multi_step_history_capacity_gap_not_full_tfe,,universal_multi_step_history_capacity_nonfinal_stage_scalar_value_fit,all_case_h_multi_step_history_capacity_oracle_fit,two_step_source_transport_delta_rows_perp,two-step transported source-row deltas residualized against local source rows,"0,1",6,24,8,16,24,16,32,32,1.7800877985329114e+07,2,32,6.8084107923329293e-02,True,False,False,False,8,132,24,30,6,1.8283566628223954e+04,1.8390370753258983e-01,1.8388558020327053e-01,1.2309477037872357e-01,1.3660740870154647e-01,7.4289353493916221e-01,9.9263178045441558e-01,1.3660740870154647e-01,7.4282030816229239e-01,9.9262199946305840e-01,3.2485147572161683e-12,1.1683695253089600e-18,True,True,True,False,True,True,False,False,False,False,False,The tested two-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit advances the terminal output twice and stacks transported source-row/non-final velocity-row deltas from both future states. It tests a multi-step trajectory-history feature space, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_sharp,0.01,universal_multi_step_history_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_multi_step_history_capacity_gap_not_full_tfe,,universal_multi_step_history_capacity_nonfinal_stage_scalar_value_fit,all_case_h_multi_step_history_capacity_oracle_fit,active_plus_two_step_source_transport_delta_rows_perp,active non-final velocity plus two-step transported source-row deltas,"0,1",6,24,8,16,24,16,48,44,1.0676617458662479e+06,2,48,3.0420985554975888e-01,True,False,False,False,8,132,24,30,6,1.1966043362783670e+04,1.8390370753258983e-01,1.8388558020327053e-01,1.3088674594668084e-01,1.2916100937274091e-01,7.0239879184634235e-01,9.9263178044996847e-01,1.2916100937274091e-01,7.0232955662327856e-01,9.9262199945861129e-01,3.1690998294253655e-15,1.1683695253089600e-18,True,True,True,False,True,True,False,False,False,False,False,The tested two-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit advances the terminal output twice and stacks transported source-row/non-final velocity-row deltas from both future states. It tests a multi-step trajectory-history feature space, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_sharp,0.01,universal_multi_step_history_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_multi_step_history_capacity_gap_not_full_tfe,,universal_multi_step_history_capacity_nonfinal_stage_scalar_value_fit,all_case_h_multi_step_history_capacity_oracle_fit,two_step_velocity_transport_delta_rows_perp,two-step transported non-final velocity-row deltas residualized against local source rows,"0,1",6,24,8,16,24,16,32,24,3.4314768274773023e+05,2,32,1.6903833596011469e-02,False,True,False,False,8,132,23,31,8,6.2274107597128685e+10,1.8390370753258983e-01,1.8388558020327053e-01,1.0549825933380420e-03,1.8388255387181568e-01,9.9998354231228181e-01,9.9999969064504068e-01,1.8388255387181568e-01,9.9988497425604972e-01,9.9999744521797240e-01,9.9960757166144198e-01,1.1683695253089600e-18,True,True,True,False,True,True,False,False,False,False,False,The tested two-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit advances the terminal output twice and stacks transported source-row/non-final velocity-row deltas from both future states. It tests a multi-step trajectory-history feature space, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_sharp,0.01,universal_multi_step_history_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_multi_step_history_capacity_gap_not_full_tfe,,universal_multi_step_history_capacity_nonfinal_stage_scalar_value_fit,all_case_h_multi_step_history_capacity_oracle_fit,active_plus_two_step_velocity_transport_delta_rows_perp,active non-final velocity plus two-step transported velocity-row deltas,"0,1",6,24,8,16,24,16,48,32,4.1174520776059391e+05,2,48,2.9697462863371216e-01,False,True,False,False,8,132,23,31,8,3.2871771633666699e+12,1.8390370753258983e-01,1.8388558020327053e-01,1.0549825933380541e-03,1.8388255387181568e-01,9.9998354231228181e-01,9.9999969064504068e-01,1.8388255387181565e-01,9.9988497425604961e-01,9.9999744521797240e-01,9.9960757166144198e-01,1.1683695253089600e-18,True,True,True,False,True,True,False,False,False,False,False,The tested two-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit advances the terminal output twice and stacks transported source-row/non-final velocity-row deltas from both future states. It tests a multi-step trajectory-history feature space, not a target-free formula and not an accepted nonlinear h-sweep."
